nama_produk,kategori,username,rating,ulasan,tanggal
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***e,3,Barangnya udah nyampe juga bagus.. tapi sedikit kecewa lg live nya co sekarang dapat nya bakal 2.. eeeh tau2 datangnya cuman 1 aja makan nya aku kasih bintang 3 aja,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,M***n,3,bagus cuman sayang kata nya bisa sambil ngcas tapi ngga bisa,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***s,3,Lumayan bagus Tp agak mines di pencetannya agak logro Dan kata nya bisa buat jd power bank tp ko ga bsa ya hemmmm,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,K***o,3,Kipasnya lumayan berisik dan didalam ya seperti ada yg lepas Ya worth-it untuk seharga itu,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***k,3,Barang udh sampai kak tpi ini gimana caranya buat ngecarjer ke HP katanya bisa buat ngecas barang nya sih sesuai cuman gktau cara ngecas ke HP,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***f,3,"Pesanan saya sudah sampai sesuai dgn yg di fto tetapi katanya bisa ngecas di kipas itu kaya pawerbeng,tapi kok ngk bisa?",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***z,3,"Desain: Sedikit lecet tapi ga masalah Sayang bgt ada barang yang ga lengkap, semoga lebih teliti lagi 🙏",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,M***r,3,Bagus tapi suaranya berisik dan sedikit lecet pinggiran ya,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,S***y,3,"Kata nya pakai tali liontin sama kabel pengisi saya ternyata tidak , tapi gk papa deh yg penting kipas nya berfungsi👌👌👌",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***k,3,"kipasnya bagus,anginnya kenceng warna nya cakep cakep",3 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***o,3,"Pembelian yang ke tiga kalinya tapi mengecewakan Pas awal dibuka ga bisa nyala ternyata baling2nya copot tapi untung masih bisa dipasang ,lain kali lebih teliti lagi!! U...",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***l,3,Bagus sih cuman aneh aja padahal pemakaian baru 2kali pakai masa baling²nya copot sendiri,2 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***f,3,Paket nya baru saja sampe tapi sayang nya tidak bisa buat ngecas hp kak di tambah suara nya brisik bngtt tapi it's oke semoga bisa di perbaiki lagi ya kak,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***d,3,Berfungsi ringan cmn baterei sudah di cars ber jam2 tidak ful2 di pake cepat drop baterei Sesuailah barang murah,3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***z,3,"Bagus sih tpi angin nya kok gk kenceng yaa??. Mana Aku gk ampet amboxing, Tapi modelan nya aku syuka kok",3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***t,3,Desain: Polos Kapasitas: Kecil Kualitas pengerjaan: Cepat Smga awet tidak mengecewakan karna packing jelek cas nggk bagus,1 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,W***u,3,"Desain: bagus sangat cocok untuk dibawa kesekolah anginya sangat kencang dan pokoknya best deh Kualitas pengerjaan: sangat bagus, rapi Kapasitas: bisa meletakkan hp",2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***a,3,"Kualitas pengerjaan: Bagus banget Kapasitas: Bisa kecepatan 3,bisa canger Desain: Bagus Performa: Cantik Ukuran: Mini",2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,P***r,3,Desain: untuk desain bagus dan barang nya juga tidak ada yg lecet untuk harga segitu wortit banget dengan angin yg ada 3 kecepatan saya suka👍🏻👍🏻🫶🏻🫶🏻,Lebih dari 1 tahun lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,C***e,3,Kualitas pengerjaan: Sesui dngan hrga yg sgtu Kapasitas: Sesuai Desain: Lumayan bgus Performa: Sampe nya cepat,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,X***s,3,Barang nya memang sesuai tapi kardus tempat kipas nya penyot parah,3 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***i,3,Bagus pas sampe saat dicoba gak ada masalah tapi stelah dicas gak bisaa...agak kecewe krna sudah gak bisa dipake lagi,Lebih dari 1 tahun lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***m,3,"Anginnya lumayan, tapi po barangnya kaya bekas banyak goresan",10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***x,3,"Barang udah DTG, co yg bisa buat powerbank ternyata g ada colokan yg besar, udah komplain dilive ktnya kabelnya beli sendiri yg ujungnya kecilnya sama.sedikit kecewa",5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***o,3,Kualitas pengerjaan: Belum tau karena baru sampai Kapasitas: Belum tahu juga Desain: Bagus,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***o,3,Kipas yah bagus motif yah jga elegan tpi Syang ngk bisa buat cas hp,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***m,3,Kualitas pengerjaan: okelah Kapasitas: oke Desain: kurang rapih di bagian tombol on ofnya msa pas di nyalain langsung cpot,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,X***o,3,Kualitas pengerjaan: Bagus Desain: Mewah Kapasitas: Kecewa Tangkainya ada yg patah atas bawah,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***t,3,Bagus desain sesuai pesanan Kapasitas: Angin nya kenceng Tapi kok cas nya ga bisa digunakan yaa,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,P***k,3,"Kipasnya bagus sih mini gitu bisa di bawa kmna2 cuman berisik bngt👎🏻mna suaranya kenceng lagi & gx ada tanda batrenya,kn jdi gx tau batrenya masih brpa,masak harus...",5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,F***x,3,Bagus si tapi suara nya berisik angin nya agak gak terasa dan ada banyak baret kak tempat bungkus nya rada penyok lain kali hati² ya,10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,D***u,3,Desain: Lumayan bagus Kualitas pengerjaan: Bagus nyala Performa: Putih,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,M***c,3,Bgus barang nya tidak kecewa tpi cuma 1 kecewa kg ad kabel buat power blenk nya,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***b,3,kenceng tapi batrenya cepet habis dan suaranya berisik kayak mobil,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,X***n,3,"Kapasitas: kencang angin nya, tpi ada yg patah, trus buat jaga hp ga bisa di buka",3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***z,3,"baguss sihh, sesuai dengan harganya, tapii baguss",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***v,3,Barang sudah datang tapi pas di buka ada yg patah,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,X***b,3,"Bagus, cuman bersuara aja dikit, sesuai harga lah",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Z***i,3,Sesuai pesanan tapi sayang ada yang pecah sedikit,3 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***y,3,Iklannya bling bling ada payet yg datang polosan,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***p,3,Kabel cas nya GK ada bagian belakang kipas pecah,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***a,3,ada yg patah tapi gpp ok lah dengan harga segitu,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***v,3,Bagus cuma berisik banget kipasnya anjir😭💔,9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***l,3,kecewa siiii karena suara kipasnya keras banget.,3 hari lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,K***v,3,Pecacah satu yg satu bagus😭,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***e,3,bagus cmn angin ny krng knceng,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,P***t,3,Desain kipas bagus tapi baling”nya lepas 😒,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***o,3,ternyata gk bisa buat ngeces hp.....agak kecewa,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***o,3,Bagus sih Tapi ga sesuai sama apa yang aku mau,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***c,3,"Tombolnya ambles, alhasil kudu di bnerin sndiri",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,M***s,3,Angin nya ga terlalu kencang tapi ya sesuai lah,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***e,3,"tidak dapat cassan, berisik, tapi angin kenceng",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***p,3,KA ini ko BKN warna pink yah,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***z,3,tidak bisa buat ngecas di hp,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Z***a,3,dateng nya bagus tapi banyak yang patah itu ny,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***z,3,Baru dateng tpi dalam nya udah ada yang pecah,9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***p,3,Brngnya udah nyampe TPI anginnya krng kenceng,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,D***x,3,"Ada 2 yg gk berfungsi, mungkin pas pengiriman",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,P***c,3,Kualitas Bahan kurang bagus,11 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***n,3,"Lumayan sesuai harga, anginnya kurang kencang",3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,W***e,3,"sedikit berisik,angin kencang,dan batrai awet",10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***s,3,"Kardusnya basah,tapi untung masih bisa nyalah",6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***a,3,"Angin nya besar, cuman ada goresan² nya yaaa",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Z***d,3,Tapi maaf kak yang warna pink udah rusak kak,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***r,3,Paket nya sampai tapi gak ada gantungan nya.,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***l,3,Kecewa peking ny kurang aman jd ada yg pecah,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,C***w,3,Ternyata kecepatan nya ngak sesuai expentasi,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***f,3,Semoga tahan pake awet jngn kecewain👍🙏,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***b,3,Bagus. tp cepet bngt habis baterai Okh lah..,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***j,3,Barang nya bagus baterai nya awet tahan lama,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***u,3,"Bagus sih tapi sayang cuman bertahan 1 jam,,",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***d,3,warna yg dipesan dgn yg datang tidak sesuau,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***l,3,"baguss bangett tapii awalnyaa doangg , pass seringg sering dipake malah suara nya berisik , tapi okelah kalau harga nya 30rb an doang mah",10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,W***g,3,Bolehkah saya tukar dengan kipas goojoodoq,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,C***l,3,kak maaf ini ko baru setengah hari tombol nya lepas ya? ini gmna kak??,10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***n,3,"Baling2nya lepas , didalemnya Pecah🤦🤦",2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***a,3,"Bagus sih, hanya ada lecetnya dikit GPP deh",10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***f,3,Ko kaya bekas yah ada gores gores nya gini,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,M***x,3,Desain: Kurang bagus Performa: Tidak rapat,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***c,3,angin ny ok bgt tapi pas mau di cas gabisa,9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***j,3,"Ada goresan nya, buble warp nya kurang tbl",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***b,3,Mohon maaf ya tapi gantungan tali ny gk ad,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***t,3,"Bunyi nya berisik, ga sesuai dg deskripsi",2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,S***u,3,Barang nya bgus tapi enga ada cas San nya,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***s,3,gaada pawer Benk nya anjayyy katanya ada,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,G***m,3,Testimoni kurang.barang bisa pecah kecewa,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,G***y,3,Kualitas pengerjaan: Barang ada yg patah,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Z***s,3,Kapasitas: ada bagian belakang yang patah,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,S***b,3,Kardus nya penyok sama ada yg patah juga,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***d,3,jujur agak kecewa sih ada yabg patah🥲,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,K***f,3,"Sangat cantik dan bagus, anginnya kencang",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***p,3,Barangnya lecet Gak semulus yg di gambar,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,C***x,3,"baling baling kipas nya terlepas jadi ga bisa di pake samsek, udah aku benerin sendiri kak😭",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,G***s,3,Saya suka banget warnanya,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***x,3,Ko gaada kabel sama gantungannya ya🫢,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***v,3,Paketnya sudah sampai barang ny aman yh,9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***h,3,Sayang sekali..cesnya g bisa masuk😔,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,G***y,3,bagus banget barangnya sesuai lagi😍,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***q,3,Ko ga muat yaa ini gimna ngecassnyaaa,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***h,3,Makasih ya kipas angin udah di terima,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***z,3,"warna pink, bagus dan desainnya menarik",11 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***b,3,Bagus tapi sayang engak ada kabel casan,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***c,3,Baru Dateng udh patah bagian besinya,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***h,3,"berisik 😭, mana dah beli yang pro",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***l,3,Ini baling²nya depan ada yang putus,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***i,3,Barang ada yang Patah Saat pengiriman,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***m,3,Katanya bisa ngecas tapi kok ga bisa,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***b,3,datang datang udah kaya gini hdh...,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***e,3,beli yg Pink d krim yang putih 😔,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***n,3,bagus sih tapi ada sedikit yang patah,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,P***x,3,"Bgus tpi syg dpn kipasan nya patahh,",8 bulan lalu
Scarlett Eau De Parfum Extrait 30ml,parfum,M***d,3,Pesan yang BIRU SAMUDRA yang datang la foret fairy,1 bulan lalu
Scarlett Eau De Parfum Extrait 30ml,parfum,E***j,3,"Jujur baru pertama kali dapet yang retak parfum nya, untuk ga kebuang banyak :)",2 minggu lalu
Scarlett Eau De Parfum Extrait 30ml,parfum,H***c,3,saya sangat suka sama barangnya suka banget dan wangi,1 minggu lalu
Scarlett Eau De Parfum Extrait 30ml,parfum,E***q,3,Kualitas produk: bagus enak bauknya,2 hari lalu
Scarlett Eau De Parfum Extrait 30ml,parfum,T***p,3,Kualitas produk: agak kurang suka sma wanginya tapi gapapa lama lama enaknkok,1 bulan lalu
Scarlett Eau De Parfum Extrait 30ml,parfum,V***m,3,"Min ini packingnya gimana sih kok kardusnya udah kayak kebuka gini pas diterima akunya, trus sama yg body serum shine brightnya juga sebelnya udah kebuka gitu dari awal,...",2 minggu lalu
Scarlett Eau De Parfum Extrait 30ml,parfum,O***f,3,"menurutku wanginya kurng enk, cocok buat cowo klo buat cwe mending jngn yg ini",2 minggu lalu
Scarlett Eau De Parfum Extrait 30ml,parfum,U***q,3,menurut aku baunya menyengat nyegrak,3 minggu lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,W***f,3,"Dapet harga 34k, gatau ori atau kw ya soalnya beda sama aku yg beli di store",5 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,V***r,3,"Kualitas produk: wanginya kaya pewangi baju. udah 3 kali order di Oren dan di tiktok, 2 kalinya pengiriman gagal pas paket udah mau dianterin kurir katanya barangnya peca...",1 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,S***u,3,"kaget pas dateng ko paketnya rusak gini yaa packing nya, khawatir bakal rusak juga di dalem nya, pas di cek alhamdulillah ga ada yang pecah, next ditingkatin lagi untuk p...",2 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,N***m,3,"Kualitas produk: Barang datang dengan baik, tp maaf kenapa isinya ga full ya. Jauh banget dari batas atas botol kemasan parfumnya. Aku bisa bilang gini, krna sudah beli d...",2 minggu lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,U***e,3,"Kok isi y beda yah, yang aku beli di Indomaret warna y ke Oren gitu tapi ini yg datang kok warna kuning, wangi y juga lebih wangi yang di Indomaret, label yg belakang Ind...",5 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,X***h,3,Lumayan tahan lama sihhhh *Males motoin 🤭 Kualitas produk: Sesuai ekspektasi Q,1 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,M***k,3,Baunya bikin enek,1 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,K***i,3,"Wangi tapi sayang dteng dlm keadaan tutup kendor, jdi bocor, akhirnya tinggal setengah deh, udh complain tapi ga bisa refund karena g ada video unboxing, ini co yg ke2 ka...",5 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,J***h,3,Wangii bngtt tapii gaak tahan lama wanginya huhuu tpi notbad dehh wangii bngtt,5 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,E***x,3,"Di recommend ama host nya .tapi aromanya ngk suka,,yg ini ngk sampe dua jam , jauh lebih harum yg varian cotton hug. Awet 4 jam nan",1 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,R***w,3,disegel dengan rapih dan dikirim dengan aman wangi nya tahan lama,1 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,J***u,3,beli nya yg sweetie love malah dikasih tea Amor njir,5 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,O***l,3,"Pakai jasa pengiriman yg pasti2 aja, saya berkali2 pke jasa itu pasti modus, bukan sekali 2 kali klo pas pake jasa itu pasti begitu Padahal barang aja udh didepan mata 🤬...",4 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,R***q,3,"Packaging nya penyok... Parfum nya bocor, jadi isinya udah ga full... Parfum nya keluar2 dari spray nya",6 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,T***t,3,Produknya salah kirim aku milih yang varian sweet memories tapi datengnya dreamy it's ok gapapa lain kali jangan gitu lagi yaa kakk,2 bulan lalu
Scarlett Eau De Parfum Extrait Unisex 30ml,parfum,A***a,3,"saya check out SAHARA MIRAGE mlh datang ini, KECEWA",5 bulan lalu
